Unlabel_01,Intensity,Unlabel_02,Intensity,Unlabel_03,Intensity,Glc_Label_01,Intensity,Glc_Label_02,Intensity,Glc_Label_03,Intensity
70.9609,2.9337,70.9398,6.2918,71.1547,4.5286,71.0136,5403.5591,73.9769,13.5889,71.3628,4.3497
70.968,2.6608,70.9453,3.0824,71.161,6.3379,71.0255,3.2932,73.9853,13.8889,71.3672,3.6049
70.9714,4.8051,70.9485,2.8797,71.1843,4.6049,71.0308,6.3383,73.9961,17.9556,71.3701,7.4161
70.9728,2.6667,70.9608,3.265,71.1902,7.4414,71.0364,2.9373,73.9997,40.2333,71.3763,4.2343
70.9785,3.3645,70.965,2.9822,71.1954,3.4087,71.0501,16.4987,74.014,14.3444,71.3795,3.6643
70.9833,2.3548,70.9735,3.1002,71.1978,3.2098,71.0556,3.183,74.0245,284.9778,71.3807,3.8916
70.9844,2.7115,70.9754,2.9844,71.2011,3.3161,71.0587,3.2155,74.0267,14.4889,71.3934,4.1888
70.9875,5.2281,70.98,3.5011,71.2079,2.9019,71.0642,5.5965,74.0326,1047.7111,71.3947,3.7902
70.9937,2.7018,70.9814,2.8419,71.2118,3.5422,71.0696,3.4787,74.0346,13.5889,71.404,7.3671
70.9955,2.4756,70.9828,9.0869,71.2145,3.2779,71.0786,2.9875,74.0445,12.5222,71.4054,3.6469
71.0031,2.9103,70.9848,2.9421,71.2283,6.4278,71.083,2.8822,74.0596,13.0556,71.416,4.9895
71.0049,2.4503,70.9894,2.4855,71.2302,2.9346,71.0882,3.2632,74.1637,13.4778,71.4207,3.6084
71.0059,2.9532,70.9914,3.0535,71.2332,3.327,71.0895,6.0927,74.1654,11.9556,71.4231,11.542
71.0076,6.1657,70.9929,3.2918,71.2361,3.4714,71.0953,3.3008,74.1665,11.2222,71.431,4.0315
71.0096,6.653,70.9991,2.833,71.2436,6.5204,71.0985,2.604,74.1854,11.9222,71.4402,3.5
71.0107,4.8869,71.0051,3.3029,71.2497,3.2207,71.1012,3.6717,74.2073,14.8111,71.4447,4.0664
71.0121,264.6316,71.0085,2.9065,71.2509,3.0981,71.1069,6.1103,74.2479,15.3444,71.4459,12.6399
71.0136,3318.0605,71.0105,10.167,71.2525,3.5341,71.1136,2.8321,74.2649,11.3778,71.4537,8.1538
71.0176,2.5614,71.0122,156.3853,71.2554,3.5286,71.1178,2.7794,74.269,13.2222,71.4646,4.0944
71.0192,2.5088,71.0136,2434.1492,71.2591,3.1989,71.1219,6.0752,74.2861,12.7667,71.4698,3.8427
71.0219,3.0897,71.0152,3.3096,71.2613,3.3106,71.1236,2.9373,74.3572,11.9556,71.4746,4.2203
71.0236,2.4639,71.0169,7.02,71.2631,4.4768,71.125,5.7168,74.3601,17.2667,71.479,7.9336
71.0249,2.4815,71.0236,2.7751,71.2659,2.9346,71.1295,2.7243,74.3681,15.0111,71.4869,4.0664
71.0293,5.7154,71.0249,9.1537,71.2709,3.0409,71.1335,5.5414,74.3692,13.5222,71.4921,3.6958
71.0311,2.2125,71.0294,3.1581,71.2748,6.188,71.1354,3.1579,74.3706,26.2778,71.4978,3.7937
71.0342,3.2222,71.0304,3.1247,71.2759,4.2643,71.1382,2.6992,74.3803,16.4778,71.4998,3.528
71.036,2.4932,71.0316,3.4053,71.278,3.0926,71.1423,3.1078,74.3878,13.9,71.5047,4.7413
71.0383,3.9318,71.0337,6.0869,71.2802,3.2888,71.1472,3.5138,74.4121,30.0333,71.5085,4.0315
71.0444,2.3431,71.0377,2.9354,71.2818,6.6948,71.1502,4.2857,74.424,12.7111,71.5105,4.2517
71.0455,2.5965,71.0423,3.1871,71.2838,3.3243,71.1547,5.802,74.4359,13.8889,71.5142,3.8636
71.0467,3.037,71.0473,12.4187,71.2858,3.2425,71.1582,6.1328,74.4422,25.8667,71.5211,3.7378
71.0483,4.7778,71.0491,2.9978,71.2909,3.9673,71.1617,2.9574,74.4533,11.6111,71.5228,3.7692
71.05,27.5185,71.0624,3.3497,71.2941,9.951,71.1661,12.2105,74.4674,12.3333,71.5248,7.5315
71.0544,2.7212,71.0719,7.9577,71.3011,3.1771,71.1706,3.6316,74.4686,14.3222,71.5283,3.5734
71.0598,3.4386,71.0752,10.1537,71.3072,6.6703,71.1903,3.0326,74.4721,16.3889,71.5326,8.472
71.0789,5.3567,71.0787,5.8552,71.3122,3.376,71.1913,3.6566,74.4826,16.7222,71.5361,4.2238
71.082,2.694,71.0829,5.9644,71.3251,2.6294,71.1924,2.8672,74.5026,13.7444,71.5371,4.979
71.085,5.3879,71.085,6.4298,71.3273,4.049,71.2025,3.0075,74.5201,14.5222,71.5512,3.8252
71.0873,2.8441,71.0891,3.3719,71.329,3.0082,71.2038,5.8571,74.5215,14.4889,71.553,3.8322
71.0913,9.2632,71.0931,2.8174,71.3322,6.3815,71.2061,3.1303,74.5316,12.0111,71.555,3.8392
71.0927,2.1891,71.0952,3.1581,71.3334,2.8447,71.2109,4.1178,74.5896,11.6222,71.5614,3.6853
71.0947,2.6803,71.102,2.9443,71.3345,3.1526,71.2124,3.0802,74.6077,12.9111,71.5682,3.9091
71.1031,3.0838,71.1079,2.7884,71.344,3.2425,71.2148,6.0526,74.6166,14.1111,71.5742,4.0524
71.1047,2.5458,71.1092,2.9154,71.345,3.2752,71.2173,3.1554,74.6381,14.1444,71.5766,3.9476
71.1072,2.6667,71.1108,5.7751,71.3473,2.8801,71.2204,3.2506,74.659,12.3333,71.5829,4.8497
71.1093,2.4542,71.117,2.8976,71.3493,6.2371,71.2243,6.1078,74.6601,22.7444,71.5886,3.958
71.1145,2.7544,71.1211,3.2606,71.3544,2.9373,71.2338,2.8697,74.6698,13.9556,71.5957,4.7483
71.116,3.1345,71.1231,2.7728,71.366,6.5722,71.2406,3.0551,74.6895,14.6222,71.5998,4.3322
71.1191,4.8694,71.1246,3.2472,71.3717,6.1199,71.2441,6.3584,74.719,12.6333,71.6039,4.5
71.1241,3.6062,71.126,3.1871,71.3742,3.5886,71.2452,3.2331,74.7395,13.5111,71.6062,3.6189
71.1288,5.6706,71.137,3.6815,71.3754,3.1907,71.2469,3.5363,74.7424,14.3,71.6081,3.6643
71.1317,2.3743,71.1414,3.02,71.3773,3.188,71.2484,3.1203,74.7489,12.6444,71.6164,3.6049
71.1373,2.3255,71.1477,3.51,71.3855,4.2452,71.2517,7.5815,74.7622,12.5667,71.6219,4.1469
71.1415,8.4133,71.1508,3.2205,71.3967,6.4251,71.2567,3.5088,74.817,13.7111,71.6252,4.2622
71.1455,6.152,71.1577,6.1915,71.3983,3.248,71.2626,3.0576,74.8217,12,71.6446,3.6294
71.1477,5.1189,71.1603,2.7394,71.4013,3.6594,71.2667,2.5213,74.8466,11.7,71.6478,5.1084
71.1498,2.7758,71.1672,3.4588,71.4036,3.3924,71.2723,3.4662,74.85,12.7889,71.6643,3.5245
71.1515,2.5575,71.1685,6.6904,71.4113,9.5858,71.2792,3.2256,74.851,12.9111,71.6674,3.5385
71.1544,2.3041,71.1744,3.9733,71.4355,3.5204,71.2837,3.2281,74.8542,28.1778,71.6801,3.4336
71.1574,4.0351,71.1759,3.0646,71.44,3.2044,71.293,2.7694,74.8798,15.2667,71.6812,3.8217
71.1619,2.7817,71.1779,6.3185,71.4417,3.2807,71.2978,2.9875,74.8894,26.5444,71.6825,3.5035
71.165,2.655,71.179,3.2628,71.4457,10.6158,71.3126,6.5113,74.9093,13.7444,71.6843,3.6119
71.1688,4.3158,71.1834,3.706,71.4479,6.1226,71.3181,2.8546,74.9263,15.7556,71.6881,3.7238
71.173,2.3801,71.1859,3.3029,71.4509,5.8038,71.3231,2.6642,74.9286,12.9667,71.6993,4.3287
71.1752,2.4347,71.1874,2.9978,71.4534,3.1744,71.3271,2.8622,74.96,12.9222,71.7055,3.8916
71.1763,5.2144,71.2003,2.9243,71.4575,3.346,71.3326,2.9298,74.9616,14.7111,71.7114,3.7762
71.1797,2.5828,71.2033,2.5033,71.46,3.4768,71.3346,2.9724,74.964,13.0333,71.7215,5.014
71.181,5.7875,71.2103,6.5278,71.465,3.782,71.3366,3.0877,74.9679,14.5333,71.7394,3.7203
71.1821,4.7602,71.2145,3.4878,71.4719,7.4469,71.3405,5.7343,74.9803,13.4222,71.7408,3.8077
71.187,5.2027,71.2244,2.8976,71.4779,3.0136,71.3425,3.2882,74.9962,12.6,71.7471,4.0944
71.1936,2.4522,71.2258,6.3207,71.4817,6.8529,71.3471,3.4586,75.0037,15.8444,71.7503,12.2098
71.1946,2.3762,71.2288,3.0913,71.493,2.9019,71.3499,3.3759,75.0085,3696.7,71.7678,11.3566
71.1985,2.3918,71.2301,2.8552,71.4947,3.1553,71.3665,3.0576,75.0359,204.1111,71.7705,3.6993
71.2029,2.6628,71.2325,3.2628,71.4973,11.0872,71.3677,3.4511,75.06,12.4222,71.773,3.8986
71.2061,2.7212,71.2346,5.9978,71.4993,2.8093,71.3715,5.797,75.0678,14.4222,71.7823,4.2622
71.2113,2.9883,71.2361,2.7639,71.5008,3.6621,71.3739,3.015,75.0796,13.2556,71.8019,3.7937
71.2147,3.0058,71.244,2.8396,71.5047,6.9537,71.3763,9.1178,75.1036,16.4889,71.8032,9.1259
71.2172,5.2924,71.2464,5.9933,71.5077,3.1962,71.3852,3.1128,75.1061,13.8333,71.8092,5.4126
71.2221,3.037,71.25,3.0401,71.5121,3.3188,71.3938,2.6992,75.1196,15.2778,71.813,4.042
71.2256,2.5166,71.2513,6.1203,71.5183,3.6567,71.3951,2.8947,75.137,13.6333,71.8166,4.2972
71.2284,2.2261,71.2603,6.2606,71.5225,3.0109,71.3966,6.3985,75.1397,14.3222,71.824,4.3811
71.2317,2.4854,71.2711,3.2138,71.5283,3.3215,71.4015,12.7644,75.1583,29.0889,71.8537,4.2832
71.2372,2.4308,71.2736,5.9243,71.5359,3.2861,71.4029,3.3835,75.1599,13.8556,71.86,3.8217
71.2394,2.345,71.2803,3.9465,71.5417,3.4142,71.4103,2.5714,75.1609,12.7556,71.8742,4.3497
71.2437,4.9961,71.2855,2.8864,71.5431,3.6812,71.4118,3.0752,75.1664,12.6222,71.8765,3.8252
71.2488,4.9981,71.2903,3.1737,71.5466,6.8174,71.4159,3.2882,75.1736,25.5222,71.8814,3.458
71.256,3.0936,71.2982,4.1648,71.5485,3.406,71.4187,6.4336,75.176,15.4778,71.8916,3.951
71.2576,5.2865,71.2996,6.2873,71.5503,3.0736,71.4198,3.4085,75.1908,22.9667,71.8943,3.6783
71.2593,2.6647,71.3028,3.3029,71.554,3.5504,71.4212,3.1754,75.1986,12.8333,71.8955,3.8252
71.2692,3.1637,71.3044,5.784,71.557,3.5422,71.4232,3.8847,75.2623,13.5222,71.8975,3.7867
71.2707,2.3684,71.3059,2.951,71.5614,7.0681,71.4257,5.7494,75.266,13.7889,71.899,3.8357
71.272,2.7622,71.3093,3.1381,71.5674,7.3842,71.4298,3.3509,75.2929,13.0556,71.903,5.0559
71.2732,2.4074,71.3118,3.0757,71.5834,3.0381,71.4369,5.782,75.3004,13.5444,71.9111,4.0734
71.2849,5.4483,71.3146,3.1626,71.5952,6.1499,71.4395,3.2105,75.3095,13.1444,71.9171,4.7378
71.2872,4.9766,71.3158,2.8842,71.606,6.6839,71.4435,3.198,75.3578,29.9889,71.9255,8.3252
71.2891,2.3372,71.3336,2.804,71.6091,2.9455,71.4455,2.9925,75.3595,13.1111,71.9441,4.1224
71.2946,2.4094,71.3347,2.9644,71.612,9.6567,71.4523,6.0927,75.3731,12.0111,71.953,4.0629
71.2961,2.3489,71.3363,2.6526,71.619,3.4796,71.4567,3.2005,75.3812,18.8333,71.9552,4.5315
71.2989,2.8207,71.343,5.7929,71.6221,3.267,71.4596,7.6842,75.3996,13.1556,71.9588,4.8112
71.3007,2.4795,71.3469,5.5813,71.6301,8.6703,71.4617,3.3734,75.4083,29.5111,71.9639,3.8357
71.3082,2.5497,71.3496,3.196,71.6435,3.5804,71.4641,2.7694,75.4279,12.7,71.9675,3.9196
71.3099,3.4366,71.3616,5.9287,71.6449,3.1526,71.4761,5.3183,75.4327,29.4222,71.9705,3.8147
71.3131,2.462,71.3693,6.3029,71.6528,2.9346,71.4788,5.99,75.4496,16.3667,71.9769,3.7203
71.3178,2.4834,71.3737,6.2695,71.6614,3.4114,71.4848,2.9398,75.4729,15.0667,71.9855,5.2378
71.3216,3.2203,71.3783,3.6414,71.6635,3.4877,71.4924,5.9198,75.5107,14.8,71.9873,4.2028
71.325,3.3372,71.38,2.9955,71.6731,3.4169,71.4964,2.9098,75.5154,12.9222,71.9964,7.8497
71.3287,4.577,71.3815,9.8664,71.6805,3.6839,71.4984,2.8195,75.5501,14.1667,72.0079,4.0385
71.3329,6.8402,71.3838,9.4187,71.6849,3.4768,71.4999,12.3759,75.5551,27.4889,72.0171,4.0804
71.343,2.4659,71.3849,10.0156,71.6886,3.3079,71.5027,5.7544,75.5617,11.6333,72.0263,4.521
71.3466,5.5634,71.3869,2.6013,71.6909,3.3624,71.5092,6.2957,75.5645,13.5333,72.0354,3.6049
71.3479,3.037,71.3886,3.3073,71.6946,3.7602,71.5118,5.9499,75.6069,29.5778,72.0418,4.3671
71.3503,2.6218,71.3924,3.0624,71.6959,3.6213,71.5146,6.9273,75.6171,13.3889,72.058,4.0874
71.3519,2.3645,71.3944,2.657,71.7035,3.654,71.5173,2.9398,75.6205,13,72.0705,4.1154
71.3543,2.6023,71.3982,9.9065,71.7122,6.6376,71.5245,9.0627,75.6542,13.0111,72.0732,4.0804
71.3576,3.4717,71.4032,2.9666,71.7206,3.455,71.5275,2.8346,75.6624,14.2111,72.0759,7.7483
71.3596,2.5322,71.4073,7.7884,71.7231,6.7984,71.5306,2.9724,75.669,14.0222,72.0792,4.2063
71.364,5.5945,71.4232,3.0067,71.7274,3.624,71.5339,14.1203,75.6756,13.7111,72.0811,5.7483
71.3659,2.575,71.4285,6.2762,71.73,3.5831,71.536,2.6817,75.6832,24.4333,72.0948,4.3951
71.3669,2.2943,71.4302,7.931,71.7341,3.1226,71.5376,2.7669,75.7104,26.6444,72.0972,3.5
71.3683,3.2865,71.4342,2.6392,71.7526,3.0354,71.5416,3.2782,75.7163,11.3222,72.0999,12.8077
71.3699,2.5322,71.4449,3.5969,71.756,3.1362,71.5462,3.015,75.7203,13.3778,72.1033,7.528
71.3714,2.1267,71.4479,3.0178,71.7599,3.0463,71.5498,3.1228,75.7309,12.9222,72.1068,4.7937
71.3727,2.423,71.4509,2.784,71.779,7.0381,71.5568,5.8246,75.7383,14.6111,72.1098,3.6643
71.3759,8.6218,71.4525,3.0445,71.7807,3.4905,71.5589,3.0652,75.7465,18.5556,72.1113,4.2867
71.3806,4.7661,71.4549,2.6459,71.785,3.3433,71.5612,3.3358,75.7657,12.7333,72.1134,4.2098
71.3913,4.8733,71.4618,3.2584,71.7866,2.752,71.5659,2.9774,75.7955,14.7,72.133,4.8252
71.3949,8.0975,71.4631,2.9666,71.7987,3.6022,71.5689,2.8045,75.7981,13,72.1435,4.1434
71.4004,3.3548,71.4711,2.5746,71.8044,3.0899,71.5784,2.9023,75.8483,25.7444,72.1448,4.479
71.4015,2.7953,71.4745,3.363,71.8059,3.3678,71.5812,6.015,75.8549,13.2,72.1506,4.3706
71.4029,2.4717,71.4793,2.6192,71.8102,3.1362,71.583,9.9774,75.8575,13.5556,72.1837,4.0559
71.4062,2.4269,71.4926,3.3341,71.8116,6.6022,71.5859,6.5539,75.8596,12.4778,72.1898,4.0105
71.4077,4.8285,71.499,5.8842,71.8216,3.1907,71.5879,6.4511,75.8674,13.3444,72.209,3.8741
71.4096,2.8148,71.5048,3.2071,71.8256,3.9864,71.5958,2.3709,75.8797,12.4333,72.212,4.4965
71.4153,2.4152,71.5101,9.0067,71.8436,3.3188,71.597,2.5338,75.9083,15.8556,72.2134,8.8392
71.4177,2.462,71.5192,6.3563,71.8462,3.0817,71.5994,6.1253,75.9174,12.9444,72.2155,4.1119
71.4188,2.8265,71.5203,2.9777,71.8504,3.4142,71.6014,3.6241,75.9218,11.8778,72.2199,3.6783
71.4207,5.1326,71.523,6.412,71.8518,3.2807,71.6049,3.1404,75.9666,26.8778,72.2247,4.0839
71.4253,2.2807,71.5248,3.0891,71.8531,6.782,71.6233,3.1855,75.9902,18.4556,72.2274,3.6538
71.4284,2.191,71.5291,11.167,71.863,3.1553,71.6245,3.2206,75.9921,13.6333,72.2312,8.7692
71.4342,2.5731,71.5348,3.3675,71.8664,3.2316,71.6323,5.7243,76.0137,12.7556,72.2329,8.0175
71.4372,2.3587,71.5394,3.6303,71.8972,3.1063,71.6396,3.0376,76.0393,12.6556,72.2378,10.1259
71.4384,4.2788,71.5448,3.5078,71.9023,10.5232,71.644,2.9975,76.1011,14.9889,72.2436,3.965
71.4447,2.6394,71.546,6.5145,71.9117,3.2725,71.6495,2.9574,76.1485,12.5,72.2448,7.8636
71.4493,2.6979,71.5507,6.029,71.9158,6.0109,71.6538,2.6366,76.1623,11.9556,72.2564,7.6014
71.4541,2.653,71.5526,2.7795,71.9204,9.6676,71.6564,4.1303,76.19,12.7778,72.2699,4.2902
71.4564,2.4016,71.5546,6.4187,71.9236,3.4659,71.6607,3.2732,76.2052,19.2,72.2812,3.8706
71.4594,2.2066,71.5564,3.1024,71.9252,3.1853,71.6627,6.0551,76.2577,14.3333,72.2844,3.6888
71.4625,5.347,71.5586,5.9866,71.9283,3.3433,71.6715,3.8346,76.2633,12.9778,72.2909,4.1958
71.4641,2.117,71.5597,2.9354,71.9362,3.2916,71.6758,2.7945,76.2665,14.6444,72.2935,3.6993
71.4669,2.3509,71.5675,3.4388,71.9403,3.1063,71.678,6.1378,76.2905,26.1889,72.3064,3.9371
71.468,8.5848,71.5697,2.7082,71.9417,4.4714,71.6794,3.5288,76.3194,15.0111,72.31,4.7273
71.4696,2.2456,71.5766,9.02,71.9488,2.9074,71.6884,3.5063,76.3628,14.4444,72.3157,4.3776
71.4712,5.5614,71.584,3.2294,71.951,3.158,71.6899,3,76.3745,11.6222,72.3314,3.9126
71.475,2.3333,71.5856,2.8641,71.9524,6.1471,71.6938,2.8797,76.3859,13.7778,72.3331,3.7937
71.4792,2.3294,71.5868,3.1514,71.96,3.5095,71.6974,2.9348,76.4285,15.3556,72.3374,3.8147
71.4823,8.0799,71.5913,3.1069,71.962,2.8856,71.6992,3.1203,76.4338,13.5111,72.3453,4.5035
71.4863,5.0078,71.5966,2.9376,71.9735,3.6621,71.7014,3.0627,76.4558,14.1556,72.348,3.5804
71.4937,6.9552,71.5978,2.8307,71.9765,3.158,71.7033,3.0727,76.4627,14.2667,72.3541,4.0804
71.4964,2.2788,71.5997,5.6993,71.9852,3.2888,71.7067,2.7995,76.4654,13.6,72.3566,3.7273
71.5032,2.5263,71.6053,3.2762,71.9942,3.0872,71.7275,3.218,76.4678,14.1,72.3592,4.1503
71.509,2.8246,71.6078,3.02,72.0014,3.2943,71.7291,6.5288,76.4815,13.4667,72.3624,3.9196
71.5109,3.1345,71.6104,3.9599,72.0027,3.7684,71.7308,3.4561,76.5183,14.1222,72.373,3.521
71.521,7.9084,71.6131,3.2339,72.0089,10.2752,71.7321,3.8396,76.5244,18.0778,72.3746,3.6608
71.5286,2.3684,71.6153,3.2428,72.011,3.3134,71.739,3.2431,76.5992,11.9111,72.3845,3.458
71.5343,2.6842,71.6172,3.5546,72.013,3.2643,71.7437,2.9499,76.612,13.5444,72.3909,4.035
71.5372,2.7154,71.6247,3.1225,72.023,3.4005,71.7449,3.4085,76.629,12.9556,72.3981,4.3951
71.5404,2.3996,71.6265,6.2606,72.0244,3.3651,71.7529,2.9749,76.686,11.1667,72.4115,3.6049
71.5429,2.7368,71.6291,5.7238,72.0291,6.9619,71.7546,3.0677,76.7185,14.2444,72.4131,3.4685
71.5439,2.3957,71.6329,3.3408,72.0324,3.6076,71.7562,2.6767,76.7432,12.2667,72.4229,4.3601
71.5465,5.2144,71.6342,3.1425,72.0368,4.1008,71.7594,2.9198,76.7522,14.2111,72.4367,4.0385
71.5478,2.807,71.6363,3.2316,72.0421,3.2752,71.7607,6.1328,76.7801,13.3333,72.4378,3.6014
71.5507,4.8791,71.6509,2.8931,72.0525,3.5123,71.7625,2.7694,76.8287,15.8,72.4407,3.9021
71.5535,5.2203,71.6585,3.0267,72.061,6.2452,71.7643,3.1905,76.8351,13.1667,72.4505,3.7203
71.5597,4.9571,71.6616,2.7684,72.0634,3.4033,71.7822,6.1529,76.8736,11.8556,72.4725,5.3112
71.5619,2.8772,71.6642,3.3296,72.0665,9.3733,71.7846,2.6917,76.8938,15,72.4785,4.3916
71.5669,8.5887,71.666,3.0624,72.0701,3.9537,71.7882,3.619,76.9008,12.4444,72.4804,4.1259
71.5726,2.9162,71.6705,2.9443,72.0753,3.2262,71.7914,3.2757,76.9348,15.0333,72.487,12.1713
71.5791,5.1462,71.6933,3.5212,72.0783,3.8883,71.8016,3.599,76.9389,14.4333,72.4884,4.0874
71.5836,2.3333,71.7016,3.1425,72.0821,3.2807,71.8036,2.7043,76.9421,19.7667,72.4912,3.7413
71.5884,2.3119,71.7044,3.8664,72.09,3.4796,71.806,9.2431,76.9655,12.8,72.4953,5.1748
71.5911,2.9415,71.727,3.539,72.0934,3.0272,71.8123,3.6491,76.9698,16.0111,72.4979,4.9406
71.5965,2.4191,71.7284,3.5412,72.1003,2.9046,71.8142,3.0551,77.0139,14.4,72.5028,4.1049
71.5978,2.6199,71.7316,3.3608,72.1135,3.9891,71.8283,2.8747,77.0356,12.6556,72.5123,4.479
71.6037,2.269,71.7342,3.0356,72.1224,9.7439,71.8416,3.1353,77.0376,15.6333,72.5136,8.3601
71.6053,2.809,71.738,4.1269,72.1243,3.6349,71.8455,3.188,77.0411,14.8444,72.5173,3.9755
71.6087,2.807,71.7396,2.804,72.1258,7.3815,71.8466,3.0777,77.0521,19.7222,72.5209,3.7343
71.6125,8.4932,71.7421,2.686,72.1283,6.7493,71.8489,3.0326,77.0635,12.8222,72.5243,4.1818
71.614,2.655,71.7434,3.2539,72.132,3.1335,71.8538,3.1805,77.0694,13.7444,72.5379,3.9441
71.6167,2.4581,71.746,3.1359,72.138,14.1771,71.8606,2.6967,77.0733,13.2778,72.5414,4.3986
71.6196,5.3938,71.7494,2.8241,72.1503,7.9264,71.8628,3.5865,77.1217,16.6778,72.5497,4.014
71.6235,2.729,71.7607,2.7506,72.156,2.9564,71.8652,3.1303,77.1432,14.7444,72.5537,4.0455
71.6246,2.3918,71.7639,8.6013,72.1616,3.2943,71.8712,2.7018,77.1462,13.3778,72.5734,3.9301
71.6264,5.7934,71.7655,2.8641,72.1676,2.8965,71.8757,3.3709,77.2205,14.8556,72.5747,8.1783
71.6328,2.3158,71.7716,2.8085,72.1708,3.7384,71.8847,3.005,77.2569,12.1444,72.5849,4.0769
71.634,4.6823,71.7795,3.0579,72.1747,6.6458,71.8878,5.6516,77.275,13.2667,72.5861,4.7727
71.6367,2.8441,71.784,3.4566,72.1771,2.842,71.8943,3.2857,77.2795,12.2444,72.5895,4.4091
71.6437,10.77,71.7874,3.4298,72.1791,7.4005,71.9031,3.0677,77.3046,13.5111,72.5912,3.8497
71.6473,2.5789,71.7913,2.8842,72.1808,3.921,71.908,3.5965,77.3108,12.9222,72.593,3.9825
71.6489,2.2183,71.7945,3.3831,72.1851,3.2834,71.9126,6.3534,77.3271,14.7778,72.6006,3.465
71.652,2.6784,71.7965,2.7906,72.1868,6.4659,71.9156,5.7945,77.3296,16.0333,72.6022,3.5105
71.6556,2.2788,71.7995,3.9265,72.1916,3.3978,71.9181,9.401,77.372,12.8889,72.6086,8.1364
71.6584,4.7388,71.803,2.7884,72.194,3.2589,71.9204,2.7368,77.4016,18.4333,72.615,14.542
71.6639,2.2164,71.8071,3.4833,72.1952,3.0763,71.9231,2.9198,77.4058,12.7222,72.6333,4.8112
71.6681,3.0117,71.812,3.1626,72.206,3.2507,71.9279,2.7619,77.415,14.9111,72.6391,3.7378
71.6704,5.7076,71.8131,3.0401,72.2124,2.9564,71.9346,3.0827,77.4218,14.2222,72.6412,3.7133
71.6732,2.2437,71.8157,2.8775,72.216,4.5913,71.9462,2.5288,77.4296,13.6667,72.6572,7.6503
71.6774,2.3821,71.8219,2.784,72.2201,4.2888,71.9486,10.198,77.4383,13.6889,72.6671,4.3182
71.6816,7.4678,71.8304,3.0445,72.2283,5.8147,71.9582,3.4887,77.4433,15.0111,72.6764,3.6678
71.6834,2.5497,71.832,2.6748,72.2323,3.515,71.9607,2.9799,77.4516,26.5111,72.6814,3.9755
71.6851,4.4561,71.8369,3.1559,72.2366,3.1962,71.9627,3.4361,77.4625,13.2,72.6854,4.2378
71.6873,2.9318,71.839,2.8686,72.2382,3.2071,71.9661,3.5915,77.4873,26.6889,72.6902,8.8776
71.6889,5.0741,71.8433,2.8419,72.2446,10.248,71.9727,2.8421,77.5046,11.7889,72.6943,8.1503
71.6919,2.2203,71.8473,3.2717,72.2479,10.6621,71.9761,2.7368,77.5228,14.1667,72.6957,4.8462
71.7013,5.1365,71.8543,3.245,72.2537,6.3134,71.9789,3.0977,77.5391,12.4667,72.6972,3.8986
71.7034,2.8538,71.8649,3.1759,72.2628,3.3787,71.9845,3.2907,77.5415,26.3444,72.7009,11.1853
71.7069,2.3392,71.8688,2.9109,72.2652,2.9482,71.9882,9.4937,77.5476,13.8444,72.7041,4.2727
71.7232,3.0916,71.8716,6.3942,72.2687,3.3896,71.997,3.1378,77.55,14.0778,72.7206,3.8077
71.7297,2.5789,71.8754,2.6949,72.2805,6.5559,72.0045,2.9574,77.5547,12.7778,72.7235,4.2273
71.7367,3.0078,71.8764,3.3229,72.2896,3.4332,72.0066,2.9023,77.5864,12.8556,72.7293,4.5839
71.7402,2.3528,71.8798,6.5479,72.2971,7.2098,72.0076,3.1729,77.611,11.9,72.7353,3.9685
71.7513,2.5107,71.8814,3.1626,72.3067,3.0218,72.009,9.3659,77.6266,13.0333,72.7383,4.0315
71.7583,2.5263,71.8938,3.9599,72.3127,3.3215,72.0155,3.5689,77.6576,14.4667,72.7423,3.9126
71.7615,6.1637,71.8949,2.931,72.3275,3.2153,72.017,9.4411,77.6673,15.2444,72.7455,4.5979
71.7633,3.4873,71.9034,3.0557,72.3305,3.1117,72.0202,2.782,77.712,14.5,72.7636,7.7727
71.7786,2.5439,71.9191,6.147,72.3334,3.1907,72.025,2.3659,77.7225,13.9,72.7747,4.4755
71.7809,2.3002,71.9208,3.657,72.3361,6.8474,72.0317,6.2506,77.7386,13.7111,72.7792,9.3147
71.7846,2.7563,71.9221,9.0267,72.3374,3.3706,72.0369,12.1454,77.7538,12.9333,72.7858,5.0455
71.7887,3.0565,71.9279,3.3318,72.3623,3.0736,72.0392,2.7343,77.7616,12.3889,72.7962,4.014
71.79,2.4776,71.9295,9.3029,72.3671,7.0926,72.041,6.4862,77.7894,12.9556,72.8077,4.3566
71.7918,3.2982,71.9308,3.5189,72.3707,3.139,72.0486,2.7018,77.7973,15.0667,72.809,4.7378
71.8052,2.6238,71.9397,2.6971,72.3754,6.6567,72.0497,6.208,77.8094,13.1333,72.8305,4.0699
71.8095,5.2144,71.9434,3.1514,72.3806,3.2044,72.052,3.6241,77.8288,14.2222,72.845,7.6469
71.814,2.9727,71.9466,2.9933,72.3824,3.0191,72.059,3.2732,77.8427,12.1,72.8475,4.2168
71.8259,5.0936,71.95,2.7038,72.386,3.0082,72.0651,2.9925,77.8473,13.6222,72.8505,3.9615
71.8302,2.9454,71.9533,2.9421,72.3915,3.1444,72.0675,2.9424,77.882,13.6333,72.8578,3.7517
71.8401,2.3587,71.9567,9.1292,72.3972,4.188,72.076,2.6241,77.9893,11.9333,72.8592,3.6678
71.8413,2.7485,71.963,6.1938,72.3982,3.6349,72.0889,5.7845,78.017,13.0222,72.8651,4.0874
